customer_id,gender,age,estimated_salary,credit_score,products_number,tenure,credit_card,active_member,attrition,balance,country
15801559,Female,41,187929.43,693,3,9,1,1,1,181461.48,Germany
15810432,Male,35,167155.36,795,2,8,1,0,0,0.00,Spain
15809616,Male,26,191420.71,626,2,8,0,0,0,0.00,Spain
15720559,Female,61,11384.45,487,1,5,0,0,1,110368.03,Germany
15695632,Female,39,94898.10,556,1,9,1,1,0,89588.35,France
15659843,Female,46,106781.59,643,2,6,0,0,0,0.00,France
15615624,Female,28,159508.52,605,2,6,0,0,0,0.00,France
15810418,Female,60,93524.19,756,1,3,1,0,1,115924.89,Germany
15716186,Female,38,87168.46,586,2,2,1,0,0,0.00,France
15674551,Male,40,8128.32,535,1,7,1,0,1,111756.50,Germany
15622834,Female,35,125518.32,678,1,4,1,0,0,0.00,France
15566111,Male,39,48963.59,596,1,9,1,0,0,0.00,France
15784597,Male,26,98368.24,648,1,9,1,0,0,162923.85,France
15652883,Male,39,148584.61,492,2,10,1,0,0,124576.65,Germany
15806964,Male,45,27474.81,702,1,0,1,1,0,80793.58,France
15576313,Female,40,76192.21,486,1,9,1,0,0,71340.09,Germany
15806467,Male,40,134600.94,568,1,1,0,0,1,99282.63,Germany
15597602,Male,57,72467.99,619,1,3,1,1,1,137946.39,Germany
15743040,Male,41,199645.45,724,2,2,0,1,0,127892.57,Germany
15705521,Female,33,42749.85,548,1,0,1,0,0,101084.36,Germany
15595039,Female,37,136050.44,545,1,8,1,0,1,114754.08,Germany
15799384,Male,33,73564.44,683,1,8,0,0,0,0.00,France
15581197,Female,51,85578.63,762,1,3,0,1,0,99286.98,France
15693737,Female,30,129826.89,627,2,4,1,0,0,79871.02,Germany
15624623,Male,35,119666.00,516,2,10,0,0,0,104088.59,France
15783501,Female,38,68052.08,800,2,2,1,0,0,168190.33,France
15690134,Female,42,164104.74,464,1,3,1,1,0,85679.25,Germany
15782735,Female,35,80190.36,626,1,3,0,0,0,0.00,France
15611088,Female,31,84126.75,790,2,9,1,0,0,0.00,France
15672145,Female,34,70179.00,534,2,7,1,1,0,121551.58,France
15732628,Male,46,118024.10,745,1,2,1,1,0,122220.19,France
15787470,Male,47,145704.19,553,1,3,0,0,1,116528.15,Spain
15803406,Female,26,183049.41,748,1,1,0,1,0,77780.29,France
15730460,Male,37,120906.83,722,1,2,0,0,0,0.00,France
15644572,Male,40,100433.83,501,1,4,1,1,0,125832.20,France
15694860,Female,38,138777.00,675,1,6,0,0,1,68065.80,France
15658169,Female,47,124694.99,778,2,6,1,0,0,127299.34,Spain
15794396,Female,38,40084.32,494,1,7,1,0,0,174937.64,Germany
15785798,Male,40,119232.33,850,2,9,0,1,0,0.00,France
15710825,Male,31,43921.36,592,1,7,0,0,0,110071.10,Spain
15668444,Female,44,62222.81,590,1,3,1,0,0,139432.37,Spain
15726631,Female,39,56577.00,758,1,6,0,1,0,127357.76,France
15733797,Male,36,164253.35,506,2,5,1,0,0,0.00,France
15747960,Male,33,7666.73,733,1,3,1,1,0,0.00,France
15634632,Male,38,68487.51,711,2,3,1,0,0,0.00,France
15707362,Male,43,199273.98,514,1,1,0,1,1,95556.31,Germany
15662976,Male,37,186062.36,637,1,8,1,1,0,0.00,Spain
15732778,Male,29,195711.16,468,2,1,1,1,0,111681.98,Germany
15718443,Male,39,36692.17,539,2,3,1,0,0,0.00,France
15670039,Female,25,106920.57,509,2,3,1,0,0,108738.71,Spain
15773792,Female,32,48725.68,662,1,4,1,1,1,133950.37,France
15613786,Male,26,167036.94,818,2,4,1,1,0,0.00,Spain
15726032,Male,33,68777.26,608,1,9,1,0,0,89968.69,France
15663252,Female,32,18924.92,850,2,9,1,1,0,0.00,Spain
15593782,Female,38,71905.77,816,3,5,1,0,1,130878.75,Germany
15633283,Male,35,64833.28,536,2,8,1,0,0,0.00,France
15749167,Male,35,184843.77,753,2,3,1,1,0,0.00,France
15759298,Male,27,176730.02,631,1,10,1,1,0,134169.62,Spain
15683625,Male,37,20629.40,703,1,1,1,0,1,149762.08,France
15635367,Male,26,28415.36,774,1,2,1,0,0,93844.69,France
15681705,Male,28,77231.27,785,2,8,1,0,0,0.00,France
15603156,Female,33,102750.70,571,2,1,1,0,0,0.00,France
15591986,Male,46,34580.80,621,1,6,0,0,1,141078.37,Germany
15798888,Female,31,183598.77,605,1,1,1,1,0,117992.59,Germany
15809722,Female,40,147358.27,611,2,8,1,0,0,100812.33,France
15677538,Male,38,108469.20,569,1,7,1,1,0,0.00,France
15797736,Male,29,20612.82,658,1,4,1,1,0,80262.60,France
15695585,Male,34,181196.76,788,1,6,0,1,0,156478.62,Spain
15744398,Female,23,160249.10,525,2,5,1,0,0,0.00,France
15750658,Male,37,110783.28,798,3,8,0,0,0,0.00,France
15578186,Male,37,144995.33,486,2,9,1,0,0,115217.99,Germany
15676519,Male,61,150227.85,615,2,9,1,0,1,0.00,Spain
15637954,Female,35,53718.28,730,1,0,1,1,0,155470.55,France
15758639,Male,37,75248.30,641,2,7,1,0,0,0.00,France
15613772,Male,39,14353.43,542,1,3,1,1,1,135096.77,France
15731744,Male,30,130486.57,692,2,2,0,1,0,0.00,France
15807709,Female,55,100127.71,714,1,9,1,1,0,180075.22,Germany
15714689,Male,29,196356.17,591,1,1,1,1,0,97541.24,Spain
15699005,Female,41,9983.88,710,1,2,1,1,0,156067.05,France
15624170,Female,38,118974.77,639,2,4,0,1,0,81550.94,France
15725679,Female,47,194998.34,531,1,6,0,0,1,0.00,France
15585865,Female,38,134901.34,673,2,2,0,0,1,170061.92,France
15804256,Male,36,72924.56,765,2,8,1,1,0,92310.54,Germany
15662403,Female,32,101057.95,622,2,6,1,0,0,169089.38,France
15733616,Male,40,142838.64,806,1,5,1,1,0,80613.93,France
15591995,Male,26,127059.04,757,2,8,1,1,0,121581.56,Germany
15677020,Female,58,116503.92,570,1,8,0,1,1,0.00,France
15727688,Male,32,54405.79,555,2,4,1,1,0,0.00,Spain
15715941,Male,54,88721.84,692,2,5,1,1,0,0.00,France
15714485,Male,60,74135.48,774,1,5,1,0,1,85891.55,France
15730059,Male,44,111346.22,638,2,9,1,1,0,77637.35,Spain
15715527,Female,41,194902.16,543,1,4,0,0,0,0.00,Spain
15576623,Male,31,31474.27,584,2,5,1,0,0,0.00,France
15805565,Male,30,21198.39,691,1,7,1,0,0,116927.89,Germany
15677307,Female,40,186976.60,684,1,6,1,0,0,137326.65,Germany
15773890,Male,22,117202.19,733,2,5,1,1,0,0.00,France
15598883,Female,37,143739.29,599,2,2,1,1,0,0.00,Spain
15568506,Female,31,161811.23,524,2,10,1,1,0,67238.98,Germany
15761043,Female,38,98090.91,632,2,6,1,0,0,86569.76,Germany
15782236,Male,34,71095.41,735,2,5,0,0,0,0.00,Spain
15593601,Male,34,13107.24,734,1,6,1,1,0,133598.40,France
15682048,Female,51,67110.59,605,1,3,1,1,1,136188.78,France
15746902,Male,38,88225.02,793,2,9,1,0,0,0.00,Spain
15752081,Female,56,62256.87,468,3,10,0,1,1,0.00,France
15781307,Male,37,135925.72,779,2,7,1,0,0,120092.52,Germany
15775912,Male,48,177815.87,698,2,4,0,1,1,101238.24,France
15745417,Male,58,126471.13,707,1,6,0,1,0,89685.92,France
15671256,Female,35,188574.12,850,1,1,1,0,1,211774.31,France
15653547,Male,56,119175.45,850,1,7,1,1,0,131317.48,France
15595766,Male,37,139093.73,527,2,5,1,1,0,93722.73,Spain
15742358,Male,32,115916.55,696,1,8,1,1,0,101160.99,Germany
15763274,Male,48,96463.25,661,1,3,0,0,0,120320.54,France
15786063,Female,31,112349.51,776,2,2,1,1,0,0.00,France
15600258,Male,43,165303.79,701,2,2,1,1,0,0.00,France
15573318,Male,26,166031.08,610,2,8,1,0,0,0.00,France
15653849,Female,48,38411.79,572,1,3,1,0,1,152827.99,Germany
15694272,Male,30,77783.35,673,1,1,1,1,0,64097.75,France
15736112,Female,57,29871.79,519,2,2,1,1,0,119035.35,Spain
15749851,Female,26,59747.63,702,1,4,0,1,0,135219.57,Spain
15663478,Male,32,79919.13,729,1,6,1,1,0,93694.42,France
15592300,Male,35,76773.53,543,1,10,1,0,0,59408.63,Spain
15567832,Female,40,54018.93,550,1,7,1,0,0,114354.95,France
15776780,Male,59,70649.64,608,1,1,1,0,1,0.00,France
15592846,Male,35,59093.39,639,2,10,1,0,0,128173.90,Germany
15739803,Male,34,127569.80,686,2,9,1,0,0,0.00,Spain
15794142,Female,62,18260.98,564,3,5,0,1,1,114931.35,Germany
15762729,Female,28,73275.96,745,1,1,1,0,1,111071.36,Germany
15667896,Male,37,136129.49,833,2,8,1,1,0,151226.18,France
15626578,Male,26,153237.59,622,2,9,1,1,0,0.00,France
15776223,Female,42,106841.12,597,1,4,1,1,0,64740.12,France
15705953,Male,51,109078.35,721,1,0,1,0,1,169312.13,Spain
15802593,Female,49,87822.14,504,3,7,0,1,1,0.00,France
15615457,Female,44,126644.98,842,2,2,1,0,0,112652.08,Spain
15708916,Male,38,47414.15,587,2,0,1,0,0,0.00,France
15720187,Female,30,41879.99,479,2,7,1,0,0,143964.36,Germany
15595440,Male,49,75808.10,508,2,7,1,1,0,122451.46,France
15600651,Male,24,47911.03,749,3,1,1,1,0,0.00,France
15750141,Female,36,28737.78,721,2,3,1,0,0,65253.07,Germany
15657284,Male,47,2079.20,674,1,6,1,1,1,106901.94,Germany
15763063,Female,25,121562.33,685,1,10,1,0,0,128509.63,Spain
15709324,Male,34,55003.79,417,2,7,1,0,0,0.00,France
15711309,Male,33,193131.42,574,1,3,1,0,0,129834.67,Germany
15775318,Female,51,191932.27,590,3,3,0,1,1,154962.99,Spain
15705515,Male,40,159418.10,587,2,5,1,0,0,138241.90,Germany
15634844,Male,41,191468.78,598,1,3,1,0,1,91536.93,Germany
15717046,Male,53,38913.68,741,2,3,1,1,0,0.00,Spain
15571816,Female,70,705.18,850,1,5,1,1,0,0.00,Spain
15670080,Female,29,138490.03,584,1,7,0,1,0,105204.01,Germany
15800440,Male,61,82970.69,650,1,1,0,1,0,152968.73,Spain
15665678,Male,36,76744.72,607,1,8,1,1,0,158261.68,Spain
15665956,Female,46,71244.59,509,1,1,1,0,1,0.00,France
15788126,Female,38,12182.15,689,1,6,1,1,0,121021.05,Spain
15811773,Male,36,141210.50,543,2,4,1,1,0,0.00,France
15651674,Female,54,191763.07,438,1,2,0,0,1,0.00,Spain
15689614,Female,63,37938.74,687,1,1,1,1,0,137715.66,Spain
15795564,Male,31,74890.58,737,2,5,1,1,0,121192.22,Germany
15706647,Male,31,166698.18,761,3,7,1,1,0,0.00,France
15728505,Male,44,62678.53,601,2,1,1,1,0,100486.18,France
15730076,Male,45,67740.08,651,1,1,1,0,1,0.00,France
15622003,Male,35,161519.77,745,2,9,1,0,0,92566.53,France
15607312,Female,49,159835.78,648,2,10,1,1,1,0.00,Spain
15644753,Male,40,30876.84,848,1,3,1,1,0,110929.96,Spain
15653620,Female,27,14858.10,546,2,8,1,1,0,0.00,France
15761986,Female,32,75685.97,439,1,3,1,0,0,138901.61,Spain
15633922,Male,30,144183.10,755,2,4,0,1,0,123217.66,France
15734674,Female,41,65170.66,593,1,6,1,0,0,0.00,France
15658032,Male,39,82526.92,701,2,2,1,1,0,0.00,France
15692671,Male,36,169161.46,701,2,8,1,0,0,0.00,Spain
15737741,Female,33,109291.39,607,2,2,0,1,1,108431.87,Spain
15576352,Female,57,6057.81,586,2,3,0,1,0,0.00,Spain
15753719,Female,30,77077.14,547,1,9,1,0,0,72392.41,Germany
15803689,Female,51,54954.51,647,2,1,0,0,1,119741.77,Germany
15718057,Female,51,179614.80,760,1,2,0,0,1,100946.71,France
15722010,Male,53,35588.07,621,1,9,1,0,1,170491.84,Spain
15680998,Male,44,117356.14,725,1,5,1,1,0,0.00,France
15614782,Male,36,160696.72,526,1,1,1,0,0,0.00,France
15591047,Female,47,147278.43,519,2,6,0,0,1,157296.02,Spain
15788291,Female,38,56594.36,713,1,7,1,1,1,144606.22,Germany
15604044,Male,38,1299.75,700,1,8,1,0,0,134811.30,France
15679587,Female,34,25095.03,666,1,9,1,1,0,115897.12,France
15775153,Male,32,146326.45,630,1,4,0,0,0,82034.00,Spain
15603925,Female,26,38296.21,779,2,4,0,1,0,174318.13,Spain
15680970,Female,41,164061.60,611,1,2,1,0,0,114206.84,Germany
15697183,Male,43,107811.28,685,2,9,1,0,0,0.00,Spain
15567446,Male,39,30838.51,646,1,9,1,1,0,111574.41,Germany
15637476,Female,57,9221.78,683,1,5,0,0,1,162448.69,Germany
15714939,Female,34,33738.27,484,1,4,0,1,0,148249.54,Germany
15683503,Female,43,110916.15,601,3,8,0,1,1,0.00,France
15645569,Female,26,169654.57,762,2,7,1,1,0,123709.46,Spain
15782569,Female,72,69829.40,687,1,9,0,1,0,0.00,France
15592387,Male,30,54926.51,566,1,5,1,0,1,0.00,France
15609286,Male,37,94728.49,702,1,10,1,1,0,150525.80,France
15814035,Male,29,80393.27,601,1,9,1,1,0,0.00,France
15661249,Male,53,111307.98,699,2,4,0,1,0,0.00,France
15629117,Male,28,19834.32,584,2,10,1,0,0,0.00,France
15607170,Male,35,78397.24,699,2,5,1,1,0,0.00,France
15586585,Female,51,86410.28,698,1,2,1,0,0,111018.98,Germany
15686611,Male,30,172749.65,495,1,10,0,0,0,129755.99,France
15603203,Female,27,1002.39,650,2,6,1,0,0,0.00,France
15619857,Female,64,13601.79,605,1,2,1,1,0,129555.70,France
15805062,Male,38,77866.91,667,1,1,1,1,0,87202.38,Spain
15660271,Male,26,175296.76,688,1,8,1,1,0,146133.39,Germany
15745295,Female,31,121751.04,727,1,0,1,0,1,0.00,Spain
15719352,Male,39,89593.26,754,2,6,1,0,0,170184.99,Spain
15766575,Female,62,193437.89,612,1,8,1,0,1,140745.33,Germany
15594594,Male,42,86945.00,546,1,7,1,1,0,139070.51,Spain
15646161,Female,37,183318.79,673,2,8,1,1,0,0.00,Spain
15682585,Male,35,71154.10,593,1,9,1,0,0,114193.24,France
15603134,Female,40,151887.16,656,1,10,0,1,0,167878.50,Spain
15636444,Female,53,75888.65,535,2,5,1,1,0,141616.55,Germany
15773456,Male,36,89566.74,678,2,3,0,1,0,145747.67,Germany
15745307,Female,48,26475.79,477,1,2,0,1,0,129120.64,Spain
15604119,Male,35,126355.80,850,1,7,0,0,0,110349.82,Spain
15626900,Male,29,93839.30,427,1,1,1,1,0,141325.56,France
15605447,Male,49,7698.60,752,1,2,1,0,0,78653.84,France
15589030,Male,47,145593.85,649,2,1,1,1,0,0.00,France
15692463,Female,28,45042.56,799,1,3,1,0,0,142253.65,Spain
15712403,Female,61,61108.56,589,1,1,1,0,1,0.00,France
15811762,Female,54,57553.98,583,1,6,1,0,1,115988.86,Germany
15718673,Female,33,62674.42,839,1,10,1,0,0,75592.43,Spain
15724282,Male,44,12120.79,540,2,3,1,1,0,164113.04,Germany
15738181,Male,31,50129.87,850,2,6,0,0,1,67996.23,France
15633648,Female,51,55022.43,696,2,5,1,0,0,0.00,Spain
15603323,Female,33,117834.91,660,2,1,0,0,0,0.00,Spain
15583725,Male,48,168840.23,682,1,1,0,1,0,138778.15,France
15588350,Female,43,24234.11,744,1,10,0,1,0,147832.15,France
15798398,Female,36,190627.01,785,1,4,0,0,0,135438.40,France
15784844,Male,48,156618.38,752,1,5,1,0,1,116060.08,Spain
15580684,Female,29,42334.38,706,1,5,1,0,0,112564.62,France
15809663,Female,27,110784.42,583,1,1,1,1,0,125406.58,France
15640078,Female,39,173683.00,660,1,5,1,0,1,135134.99,Germany
15698786,Female,39,27046.46,819,1,9,1,0,1,133102.92,France
15569807,Female,34,20598.59,673,1,8,1,0,1,42157.08,France
15730830,Female,30,104991.28,752,2,3,1,1,0,0.00,France
15805112,Male,38,8996.97,578,1,7,1,0,0,82259.29,France
15633064,Female,36,64420.50,438,2,4,1,0,0,0.00,France
15703119,Male,38,145700.22,652,2,6,1,1,0,0.00,France
15730447,Female,49,196335.48,629,2,4,1,1,0,0.00,France
15813850,Male,52,14781.12,720,1,7,1,1,0,0.00,France
15711889,Male,42,108139.23,668,1,3,1,0,0,150461.07,France
15664610,Male,48,19287.06,459,1,4,1,1,1,133994.52,Germany
15751710,Male,31,9567.39,729,2,8,1,1,0,164870.81,Spain
15692926,Male,25,132210.49,498,1,8,1,1,0,121702.73,Germany
15813741,Male,25,21600.11,549,1,6,0,1,0,193858.20,Spain
15698474,Female,54,199661.50,601,2,1,1,1,0,131039.97,Germany
15568595,Male,64,124341.49,544,1,9,1,1,0,113829.45,France
15603065,Female,30,15766.10,751,2,6,1,0,0,0.00,France
15592937,Female,41,33642.21,632,1,3,1,1,0,81877.38,Germany
15699637,Male,57,117704.65,694,1,8,1,1,0,116326.07,Spain
15667215,Male,31,58803.28,678,2,2,1,1,0,0.00,France
15788659,Male,46,137537.22,695,2,4,1,1,0,0.00,France
15763218,Female,41,131300.68,661,2,1,0,1,0,0.00,France
15645772,Male,33,84174.81,661,2,9,1,1,0,0.00,France
15725511,Female,31,160941.78,559,1,3,0,1,0,127070.73,France
15575024,Male,29,143954.99,503,2,3,1,1,0,0.00,France
15640825,Male,46,56297.85,695,1,3,1,1,0,122549.64,Spain
15662397,Female,42,8404.73,640,1,5,1,1,0,176099.13,France
15576368,Female,48,30020.09,624,2,3,0,0,0,122388.38,Germany
15674991,Male,42,58137.42,667,2,9,0,1,0,0.00,France
15721024,Male,26,47472.68,642,1,0,0,0,0,0.00,France
15745621,Female,32,19131.71,640,2,6,1,1,0,118879.35,Spain
15642394,Male,35,187288.50,529,2,5,1,1,0,0.00,Spain
15754605,Female,39,17603.81,563,2,5,1,1,0,0.00,France
15607040,Female,38,67020.03,593,2,4,1,0,0,88736.44,Spain
15715142,Male,45,147802.94,739,1,7,0,1,1,102703.62,Germany
15810978,Female,70,41610.62,788,2,1,1,1,0,0.00,Spain
15668886,Female,38,44255.65,684,2,3,1,0,0,0.00,Spain
15780804,Male,55,78416.14,482,1,5,0,1,0,97318.25,France
15613880,Male,58,137254.55,591,1,5,0,1,0,128468.69,Spain
15775238,Female,41,151303.48,651,1,4,0,1,0,133432.59,Germany
15786905,Female,40,86333.63,749,2,8,0,0,0,141782.57,Germany
15747867,Male,24,89801.90,583,1,9,0,0,0,135125.28,France
15600337,Male,42,29358.57,661,1,2,0,0,1,178820.91,Spain
15801277,Female,31,181600.72,715,2,2,1,1,0,112212.14,France
15579334,Female,45,124118.71,769,1,5,1,0,1,126674.81,Germany
15802741,Female,51,38867.46,625,1,7,1,0,1,136294.97,France
15720649,Female,36,31106.67,641,1,5,1,0,0,66392.64,France
15589493,Male,27,67611.36,716,2,1,1,0,0,122552.34,Germany
15688251,Male,43,77837.63,767,2,1,1,0,0,76408.85,France
15665238,Male,36,6078.46,745,1,8,0,0,0,145071.24,Germany
15740900,Male,34,177896.92,589,2,6,1,1,0,0.00,France
15681068,Female,45,123882.73,796,1,2,1,1,0,109730.22,France
15748625,Male,57,15304.08,664,2,6,1,1,0,0.00,France
15727299,Male,62,76569.64,445,1,1,1,1,1,64119.38,Spain
15620204,Female,57,120657.32,543,2,1,1,1,1,106138.33,Germany
15669516,Male,36,16436.56,746,2,2,1,1,0,0.00,Spain
15736534,Male,33,107667.91,742,1,0,1,1,0,181656.51,Germany
15803457,Female,32,95611.47,750,2,5,1,0,0,0.00,France
15659098,Male,30,19799.26,669,1,7,0,0,0,95128.86,France
15603436,Female,49,123214.74,594,2,2,0,1,0,126615.94,Spain
15566292,Male,36,71709.12,574,2,1,0,1,0,0.00,Spain
15808621,Male,36,149066.14,659,2,2,1,1,0,76190.48,Germany
15580148,Male,40,20451.99,750,3,5,1,0,1,168286.81,Germany
15776231,Male,35,32825.50,626,1,4,1,1,0,88109.81,Germany
15773809,Male,42,6232.31,620,2,4,1,0,0,0.00,France
15649423,Female,35,10357.03,580,2,8,0,1,0,0.00,France
15734886,Female,34,147794.63,686,2,3,1,0,0,123971.51,France
15722548,Male,48,116973.48,540,1,0,0,0,0,148116.48,France
15650288,Male,35,129964.94,634,1,6,1,0,0,116269.01,Germany
15629448,Male,38,92816.86,632,1,1,1,0,0,120599.21,Spain
15716164,Female,41,172114.67,501,1,3,1,0,0,144260.50,France
15807609,Female,25,16649.31,650,3,3,1,0,1,86605.50,Spain
15578977,Male,34,144517.19,786,2,9,1,0,0,0.00,France
15677369,Female,37,182038.60,554,1,4,0,0,0,58629.97,Germany
15804072,Female,42,24210.56,701,2,5,0,0,0,0.00,Spain
15696859,Male,45,172175.90,474,2,10,0,0,0,0.00,France
15653780,Female,43,47578.45,621,1,5,1,1,0,0.00,France
15721658,Female,56,150694.42,672,2,2,1,1,1,209767.31,Spain
15578761,Female,42,177683.02,459,2,6,1,1,1,129634.25,Spain
15736879,Male,23,66088.83,669,2,1,0,0,0,0.00,France
15571973,Female,38,169291.70,776,1,2,1,0,0,169824.46,France
15626742,Male,36,117140.41,694,1,3,1,1,0,97530.25,France
15672692,Female,42,79510.37,787,2,10,1,1,0,145988.65,France
15673570,Male,37,77108.66,580,2,9,0,1,0,0.00,France
15767432,Female,25,9679.28,711,3,7,1,1,0,0.00,France
15654238,Female,40,81753.92,673,1,5,1,0,0,137494.28,France
15612525,Female,57,131372.38,499,1,1,0,0,1,0.00,France
15812750,Male,24,25310.82,591,1,6,1,1,0,147360.00,France
15790757,Female,25,187925.75,769,2,10,0,0,0,0.00,France
15723873,Male,31,98820.39,657,1,3,0,0,0,125167.02,Spain
15744607,Male,43,64166.70,738,2,9,1,0,1,121152.05,Germany
15612966,Female,60,176924.21,545,1,7,0,1,1,128981.07,Germany
15784209,Male,47,90055.08,497,1,6,1,1,0,0.00,France
15794278,Male,67,72814.31,816,1,6,1,1,0,151858.98,Spain
15766741,Male,36,168290.06,525,1,2,0,1,0,114628.40,France
15661036,Male,46,161767.38,725,2,6,1,0,0,0.00,France
15705639,Female,28,44420.18,692,2,8,1,0,0,95059.02,France
15637414,Female,24,37147.61,618,1,7,0,1,0,128736.39,France
15716835,Male,24,125381.02,546,1,8,1,1,0,156325.38,France
15696231,Male,29,149853.89,635,1,7,1,1,0,105405.97,France
15641675,Female,49,161435.02,611,3,2,0,0,1,88915.37,France
15670755,Male,60,102925.76,650,2,8,1,1,0,0.00,France
15640059,Male,40,70899.27,606,2,5,1,1,0,0.00,France
15787619,Male,18,145936.28,844,1,2,0,0,0,160980.03,France
15587535,Female,46,54227.06,450,1,5,1,0,0,177619.71,Spain
15813034,Male,38,59280.79,727,1,2,1,1,0,62276.99,Spain
15698839,Male,46,126952.50,460,2,4,1,1,0,127559.97,Germany
15790314,Male,41,130567.02,649,2,0,0,1,0,0.00,France
15634245,Female,47,73294.48,758,1,9,1,0,0,95523.16,Germany
15677305,Female,35,3937.37,490,1,7,1,1,0,107749.03,France
15661526,Male,37,2383.59,815,2,2,1,0,0,110777.26,Germany
15685997,Female,39,14279.44,838,2,5,1,0,0,166733.92,Spain
15660101,Male,31,141300.53,803,2,9,1,0,0,157120.86,France
15637979,Female,36,78140.75,664,2,2,1,0,0,127160.78,Germany
15815364,Female,28,117431.10,736,2,2,1,1,0,0.00,Spain
15647099,Female,37,72008.61,633,1,9,1,0,0,156091.97,France
15625944,Male,58,60887.58,664,1,5,1,1,0,98668.18,France
15583212,Female,43,194764.83,600,1,5,1,0,0,134022.06,France
15582741,Female,35,88705.14,693,1,5,1,0,1,124151.09,France
15637876,Female,36,35817.97,663,1,6,0,0,1,77253.50,Germany
15622750,Female,21,31520.40,742,1,1,1,0,0,114292.48,Germany
15672056,Male,43,157908.19,710,3,2,1,1,1,140080.32,Germany
15812351,Female,27,142200.15,710,1,2,1,0,0,135277.96,Spain
15810864,Female,82,182055.36,700,2,2,0,1,0,0.00,France
15677921,Male,60,157552.08,720,2,9,0,0,1,115920.62,Germany
15724296,Male,41,120284.67,684,2,2,0,0,0,119782.72,Spain
15685329,Female,63,24506.95,531,1,1,0,1,1,114715.71,France
15584091,Female,36,47271.61,742,2,2,0,0,1,129748.54,Germany
15640442,Male,31,41176.60,717,1,4,0,0,0,129722.57,France
15639314,Male,32,9468.64,589,2,2,0,1,0,0.00,France
15685320,Male,36,123880.19,767,1,3,0,0,0,139180.20,France
15789158,Male,49,158887.09,636,2,6,1,0,1,113599.74,Germany
15752137,Male,33,117036.38,648,1,7,1,1,0,134944.00,France
15712551,Female,58,120415.61,622,1,7,1,0,1,116922.25,Germany
15628936,Male,28,16064.25,692,1,9,0,0,1,118945.09,Spain
15797227,Male,28,52615.62,754,2,8,1,1,0,0.00,France
15769974,Female,35,121210.09,679,1,8,0,0,0,119182.73,Spain
15737051,Male,27,192247.35,639,2,8,1,0,0,0.00,France
15585595,Female,28,68759.57,774,2,1,0,1,0,71264.02,France
